customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,tenure_months,churn_status,churn_date,risk_score,segment_name,cltv_score,churn_status_label,senior_citizen_label,partner_label,dependents_label,phone_service_label,paperless_billing_label,tenure_group,monthly_charge_group,total_charge_group,risk_group,cltv_group,year,month,quarter,month_name
9866-OCCKE,Female,True,True,False,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Mailed check,109.75,8075.35,72,False,,15.0,High Value Loyal,7902.0,Active,Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9866-QEVEE,Male,False,False,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),86.0,1532.45,19,True,2025-09-10,45.0,Standard,1634.0,Churned,Non-Senior,Single,No Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,2025.0,9.0,3.0,September
9867-JCZSP,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.75,418.25,17,False,,10.0,Standard,352.75,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9867-NNXLC,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.05,470.2,22,False,,30.0,Standard,441.1,Active,Non-Senior,Single,No Dependents,Yes,Yes,13-24,0-30,0-1K,,0-2K,,,,
9867-XOBQA,Female,False,False,True,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Mailed check,53.15,1183.2,21,False,,0.0,Medium Value Stable,1116.15,Active,Non-Senior,Single,Has Dependents,No,No,13-24,31-60,1K-2K,,0-2K,,,,
9871-ELEYA,Female,False,False,True,True,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,False,Credit card (automatic),67.65,2339.3,34,False,,0.0,High Value Loyal,2300.1,Active,Non-Senior,Single,Has Dependents,Yes,No,25-36,61-90,2K-3K,,2K-4K,,,,
9873-MNDKV,Female,False,False,False,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,44.65,472.25,11,False,,55.0,New Customers,491.15,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
9874-QLCLH,Female,False,True,True,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.2,1743.5,17,True,2025-09-10,65.0,High Risk,1771.4,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,13-24,91-120,1K-2K,,0-2K,2025.0,9.0,3.0,September
9878-TNQGW,Male,False,False,False,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,80.95,171.15,2,True,2025-09-10,90.0,High Risk,161.9,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9880-TDQAC,Female,False,True,True,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,60.0,4264.0,72,False,,20.0,Medium Value Stable,4320.0,Active,Non-Senior,Has Partner,Has Dependents,No,Yes,60+,31-60,3K-5K,,4K-6K,,,,
9881-VCZEP,Female,False,True,False,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,54.1,1373.0,25,False,,50.0,Standard,1352.5,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,31-60,1K-2K,,0-2K,,,,
9885-AIBVB,Male,False,True,False,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,85.8,2440.25,29,False,,65.0,High Risk,2488.2,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
9885-CSMWE,Female,True,False,False,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,78.45,78.45,1,True,2025-09-10,75.0,High Risk,78.45,Churned,Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9885-MFVSU,Female,False,True,True,False,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,True,Credit card (automatic),46.35,1662.05,35,False,,0.0,Medium Value Stable,1622.25,Active,Non-Senior,Has Partner,Has Dependents,No,Yes,25-36,31-60,1K-2K,,0-2K,,,,
9888-ZCUMM,Male,False,True,True,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),60.05,3845.45,64,False,,0.0,High Value Loyal,3843.2,Active,Non-Senior,Has Partner,Has Dependents,No,Yes,60+,61-90,3K-5K,,2K-4K,,,,
9889-TMAHG,Male,True,False,False,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,False,Credit card (automatic),100.3,832.35,8,True,2025-09-10,70.0,High Risk,802.4,Churned,Senior,Single,No Dependents,Yes,No,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
9891-NQDBD,Female,False,True,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,25.55,672.2,28,False,,10.0,Standard,715.4,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
9894-EZEWG,Female,False,False,False,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),74.3,74.3,1,True,2025-09-10,55.0,New Customers,74.3,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9894-QMIMJ,Female,False,False,False,True,No,DSL,No,Yes,Yes,No,No,No,One year,False,Bank transfer (automatic),55.8,1327.85,23,False,,10.0,Medium Value Stable,1283.4,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,31-60,1K-2K,,0-2K,,,,
9895-VFOXH,Female,False,False,False,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,24.4,24.4,1,False,,55.0,New Customers,24.4,Active,Non-Senior,Single,No Dependents,No,No,0-12,0-30,0-1K,,0-2K,,,,
9896-UYMIE,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),114.3,7383.7,66,False,,25.0,Medium Value Stable,7543.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9897-KXHCM,Female,False,True,True,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,80.3,250.05,3,True,2025-09-10,90.0,High Risk,240.9,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9898-KZQDZ,Female,True,True,True,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),94.55,3640.45,40,True,2025-09-10,45.0,Standard,3782.0,Churned,Senior,Has Partner,Has Dependents,Yes,Yes,37-60,91-120,3K-5K,,2K-4K,2025.0,9.0,3.0,September
9903-LYSAB,Male,False,True,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.15,1305.95,18,False,,50.0,Standard,1316.7,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,,,,
9904-EHEVJ,Female,True,True,True,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Mailed check,91.35,2896.55,32,False,,45.0,Standard,2923.2,Active,Senior,Has Partner,Has Dependents,Yes,Yes,25-36,91-120,2K-3K,,2K-4K,,,,
9906-NHHVC,Female,True,False,False,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),53.5,3517.9,65,False,,0.0,High Value Loyal,3477.5,Active,Senior,Single,No Dependents,No,Yes,60+,31-60,3K-5K,,2K-4K,,,,
9907-SWKKF,Female,True,False,False,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,25.05,25.05,1,True,2025-09-10,55.0,New Customers,25.05,Churned,Senior,Single,No Dependents,No,No,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
9909-DFRJA,Female,False,False,False,True,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,True,Bank transfer (automatic),95.85,2475.35,26,False,,25.0,Medium Value Stable,2492.1,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,91-120,2K-3K,,2K-4K,,,,
9909-IDLEK,Male,False,True,True,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,False,Mailed check,96.8,1826.7,20,False,,45.0,Standard,1936.0,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,13-24,91-120,1K-2K,,0-2K,,,,
9912-GVSEQ,Female,True,True,False,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,93.85,2381.55,26,True,2025-09-10,65.0,High Risk,2440.1,Churned,Senior,Has Partner,No Dependents,Yes,Yes,25-36,91-120,2K-3K,,2K-4K,2025.0,9.0,3.0,September
9912-OMZDS,Female,False,True,True,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,106.15,6256.2,59,False,,45.0,Standard,6262.85,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,91-120,5K+,,6K-8K,,,,
9916-AYHTC,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.85,916.0,48,False,,0.0,Standard,952.8,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,0-30,0-1K,,0-2K,,,,
9917-KWRBE,Female,False,True,True,True,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,True,Credit card (automatic),78.35,3211.2,41,False,,10.0,High Value Loyal,3212.35,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,,,,
9919-FZDED,Male,True,True,False,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),84.1,5981.65,72,False,,0.0,High Value Loyal,6055.2,Active,Senior,Has Partner,No Dependents,Yes,Yes,60+,61-90,5K+,,6K-8K,,,,
9919-KNPOO,Female,False,True,False,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.3,1948.35,21,False,,65.0,High Risk,1980.3,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,13-24,91-120,1K-2K,,0-2K,,,,
9919-YLNNG,Female,False,False,False,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),103.8,4327.5,42,False,,45.0,Standard,4359.6,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,,,,
9921-EZKBY,Male,False,False,True,True,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),95.3,3275.15,33,False,,45.0,Standard,3144.9,Active,Non-Senior,Single,Has Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,,,,
9921-QFQUL,Female,False,True,False,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,False,Mailed check,90.15,2044.95,23,False,,45.0,Standard,2073.45,Active,Non-Senior,Has Partner,No Dependents,Yes,No,13-24,91-120,2K-3K,,2K-4K,,,,
9921-ZVRHG,Female,False,False,False,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,80.45,1072.0,14,True,2025-09-10,65.0,High Risk,1126.3,Churned,Non-Senior,Single,No Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,2025.0,9.0,3.0,September
9924-JPRMC,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,118.2,8547.15,72,False,,35.0,Medium Value Stable,8510.4,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,8K+,,,,
9926-PJHDQ,Female,False,True,True,True,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),76.8,5468.45,72,False,,0.0,High Value Loyal,5529.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,61-90,5K+,,4K-6K,,,,
9927-DSWDF,Male,False,True,False,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,104.6,2180.55,22,False,,65.0,High Risk,2301.2,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,13-24,91-120,2K-3K,,2K-4K,,,,
9928-BZVLZ,Female,False,False,False,False,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Mailed check,49.85,552.1,12,False,,0.0,Standard,598.2,Active,Non-Senior,Single,No Dependents,No,No,0-12,31-60,0-1K,,0-2K,,,,
9929-PLVPA,Female,False,False,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.4,94.5,4,False,,55.0,New Customers,81.6,Active,Non-Senior,Single,Has Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9931-DCEZH,Male,False,False,True,True,No,DSL,No,Yes,No,Yes,No,No,One year,True,Credit card (automatic),54.4,1516.6,28,False,,10.0,Medium Value Stable,1523.2,Active,Non-Senior,Single,Has Dependents,Yes,Yes,25-36,31-60,1K-2K,,0-2K,,,,
9931-KGHOA,Female,False,True,False,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),55.0,2473.95,46,False,,30.0,Medium Value Stable,2530.0,Active,Non-Senior,Has Partner,No Dependents,Yes,No,37-60,31-60,2K-3K,,2K-4K,,,,
9932-WBWIK,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,215.25,11,False,,55.0,New Customers,223.85,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9933-QRGTX,Female,False,True,False,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,True,Electronic check,97.2,5611.75,60,False,,35.0,Medium Value Stable,5832.0,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,5K+,,4K-6K,,,,
9938-EKRGF,Female,False,False,False,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,False,Mailed check,84.45,1287.85,15,False,,30.0,Medium Value Stable,1266.75,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,61-90,1K-2K,,0-2K,,,,
9938-PRCVK,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.7,804.25,41,False,,0.0,Standard,807.7,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,0-30,0-1K,,0-2K,,,,
9938-TKDGL,Male,False,True,True,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,True,Electronic check,99.55,6668.0,68,False,,35.0,Medium Value Stable,6769.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9938-ZREHM,Female,False,True,False,True,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,False,Mailed check,72.1,2658.4,37,False,,10.0,High Value Loyal,2667.7,Active,Non-Senior,Has Partner,No Dependents,Yes,No,37-60,61-90,2K-3K,,2K-4K,,,,
9940-HPQPG,Female,False,True,False,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,False,Bank transfer (automatic),91.75,865.8,9,True,2025-09-10,70.0,High Risk,825.75,Churned,Non-Senior,Has Partner,No Dependents,Yes,No,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
9940-RHLFB,Female,False,False,False,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,75.3,75.3,1,True,2025-09-10,75.0,High Risk,75.3,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9943-VSZUV,Male,True,False,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,75.7,5060.85,67,False,,30.0,Medium Value Stable,5071.9,Active,Senior,Single,No Dependents,Yes,Yes,60+,61-90,5K+,,4K-6K,,,,
9944-AEXBM,Male,False,False,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),85.65,2664.3,32,False,,45.0,Standard,2740.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
9944-HKVVB,Female,False,False,False,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.1,307.4,3,True,2025-09-10,90.0,High Risk,285.3,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
9945-PSVIP,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,18.7,383.65,25,False,,0.0,Standard,467.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,0-30,0-1K,,0-2K,,,,
9947-OTFQU,Male,True,False,False,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.4,1074.3,15,True,2025-09-10,50.0,Standard,1116.0,Churned,Senior,Single,No Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,2025.0,9.0,3.0,September
9948-YPTDG,Male,False,True,False,True,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,True,Electronic check,79.45,3013.05,38,True,2025-09-10,50.0,Standard,3019.1,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,2025.0,9.0,3.0,September
9950-MTGYX,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),20.3,487.95,28,False,,0.0,Standard,568.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,0-30,0-1K,,0-2K,,,,
9953-ZMKSM,Male,False,False,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.25,1559.3,63,False,,0.0,Medium Value Stable,1590.75,Active,Non-Senior,Single,No Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
9955-QOPOY,Male,False,True,False,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),60.8,4263.4,69,False,,10.0,High Value Loyal,4195.2,Active,Non-Senior,Has Partner,No Dependents,No,Yes,60+,61-90,3K-5K,,4K-6K,,,,
9957-YODKZ,Male,True,True,False,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,80.8,457.1,6,False,,90.0,High Risk,484.8,Active,Senior,Has Partner,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
9958-MEKUC,Male,False,True,True,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),103.95,7517.7,72,False,,15.0,High Value Loyal,7484.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
9959-WOFKT,Male,False,False,True,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),106.7,7382.25,71,False,,15.0,High Value Loyal,7575.7,Active,Non-Senior,Single,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
9961-JBNMK,Male,True,False,False,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),96.8,2030.3,21,True,2025-09-10,45.0,Standard,2032.8,Churned,Senior,Single,No Dependents,Yes,Yes,13-24,91-120,2K-3K,,2K-4K,2025.0,9.0,3.0,September
9962-BFPDU,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,20.05,1,False,,55.0,New Customers,20.05,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9964-WBQDJ,Female,False,True,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),24.4,1725.4,71,False,,0.0,Medium Value Stable,1732.4,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
9965-YOKZB,Male,True,False,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,83.85,790.15,9,True,2025-09-10,90.0,High Risk,754.65,Churned,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9967-ATRFS,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.9,367.55,19,False,,30.0,Standard,378.1,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9968-FFVVH,Male,False,False,False,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Bank transfer (automatic),68.8,4111.35,63,False,,10.0,High Value Loyal,4334.4,Active,Non-Senior,Single,No Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
9970-QBCDA,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.7,129.55,6,False,,55.0,New Customers,118.2,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9971-ZWPBF,Male,True,True,True,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,108.9,3625.2,34,False,,65.0,High Risk,3702.6,Active,Senior,Has Partner,Has Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,,,,
9972-EWRJS,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.25,1372.9,67,False,,0.0,Medium Value Stable,1289.75,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
9972-NKTFD,Female,False,False,False,True,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Bank transfer (automatic),54.65,1517.5,28,False,,30.0,Medium Value Stable,1530.2,Active,Non-Senior,Single,No Dependents,Yes,No,25-36,31-60,1K-2K,,0-2K,,,,
9972-VAFJJ,Female,True,True,False,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,True,Electronic check,94.0,4871.45,53,False,,45.0,Standard,4982.0,Active,Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,,,,
9974-JFBHQ,Male,False,False,True,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),99.15,6171.2,64,False,,45.0,Standard,6345.6,Active,Non-Senior,Single,Has Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9975-GPKZU,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.75,856.5,46,False,,0.0,Standard,908.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,0-30,0-1K,,0-2K,,,,
9975-SKRNR,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,18.9,18.9,1,False,,55.0,New Customers,18.9,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
